x18,y18,z18,x23_aligned,y23_aligned,z23_aligned,drift,time_index,x18_vr,y18_vr,z18_vr,x23_vr,y23_vr,z23_vr
0.029573124749100767,-0.024961598953592228,0.01471364200089545,0.008561839779090715,-0.009298007732391839,0.022983660002348222,0.027481182357755082,83,0.7426047207359525,0.04615644500973807,0.7454361255774085,0.6296896318519708,0.17078011661111017,0.808000708260508
0.028843611430100873,-0.02642264014885374,0.013407399122283713,0.007763200928383599,-0.00866172876919142,0.023048611871214052,0.029202511248645504,84,0.7371985007910863,0.018591259589013823,0.7242015820503354,0.6210647591784809,0.19410602326839477,0.8090283101744837
0.0297286801706038,-0.026455465581882946,0.015384581738334803,0.007706622256776591,-0.008304716674693707,0.022557460510804445,0.0294256845381095,85,0.7437574986227424,0.0179719484081243,0.756343055132378,0.6204537397693781,0.2071940416902017,0.8012578166256183
0.02921527091080642,-0.023533462193605484,0.011131038294065997,0.008965187108645377,-0.009162882619374443,0.02285078519196968,0.027457820719146202,86,0.7399527656481605,0.07310082872928178,0.6871966085637154,0.6340455674009625,0.17573378623652883,0.8058984991655519
0.02759662023565738,-0.024672016222500627,0.014240204585590015,0.008139369252816735,-0.008117631170016588,0.022044581375374378,0.026712180318201002,87,0.7279573964947108,0.05161994713621365,0.737739832975735,0.625127176000757,0.2140525727299194,0.793143568484509
0.029750590126705122,-0.027085890334392144,0.013291203277869553,0.01106216108185999,-0.0071225120807125,0.01975031727537855,0.02809829185371447,88,0.7439198672027,0.006077844906395318,0.7223126793383835,0.6566917653696496,0.25053351321746103,0.7568460727928686
0.030421543031185404,-0.026633378638878796,0.0117349577931906,0.011154614681828033,-0.008478556801203772,0.019591086586545695,0.027613961026893185,89,0.7488921122320849,0.014615296712905875,0.6970140438209618,0.65769021482803,0.20082108454595135,0.7543268879954871
0.041731688843792955,-0.023337483956458783,0.010898057380156225,0.011594324710780753,-0.006474258481984511,0.016861652416746677,0.035045592533857584,90,0.8327084515352383,0.07679831273103065,0.6834092245799251,0.6624388480927602,0.27429840850508813,0.7111445773717555
0.04044683582316595,-0.02149400605749357,0.009410445096305491,0.012167111006175272,-0.006547790036520669,0.015973655887851088,0.032652839768763854,91,0.8231867637943509,0.11157885846019318,0.6592263039990227,0.6686246338988522,0.271602750976434,0.69709560620848
0.04319211777165139,-0.019517238203231656,0.005352873305662923,0.01183426805532014,-0.006464989389053223,0.016903083640827286,0.03587594314754353,92,0.8435312834043972,0.1488741603402361,0.593265611532554,0.6650301079515453,0.27463821228458984,0.7118000597451963
0.04414756434590527,-0.019621218325426463,0.008688104522850185,0.010775249719098715,-0.005915864737478664,0.017291971192398416,0.037088739830150645,93,0.8506118317528041,0.146912387217298,0.6474837922505878,0.6535932760209253,0.2947690528539762,0.7179526400988318
0.043501951411687605,-0.020628259949549956,0.007527034853971112,0.012065551882347033,-0.006286037723403041,0.018807244877953794,0.036348173158188654,94,0.8458273741826309,0.1279127250685639,0.6286092132381611,0.6675278496501593,0.2811985578099643,0.7419257476731526
0.047946795501814056,-0.020254618829185004,0.008701755452530503,0.012488330542332397,-0.007958007618354294,0.01944876357507333,0.039038539523644035,95,0.8787668752801647,0.13496214078460983,0.6477057044732135,0.6720936331807424,0.21990435203070086,0.7520751991442564
0.03400192479985855,-0.027408035157694428,0.006855917361479254,0.01126932733348961,-0.006161250566649103,0.017504492012397233,0.03288752020329927,96,0.7754253239280309,0.0,0.6176993940617732,0.658929050146076,0.28577323926073767,0.7213149267459117
0.03456088543774038,-0.02683578239199752,0.006909895645756526,0.011893924657820751,-0.006038149317826983,0.017582605855861917,0.032561317475113545,97,0.7795676254737445,0.010796583727493111,0.6185768757658041,0.6656743673689842,0.29028611553905564,0.7225507639351099
0.04062484763296875,-0.023216584186673713,0.005920277308538731,0.012042587122282608,-0.0066949275049896055,0.016824389176491216,0.034767950918007634,98,0.8245059597178701,0.0790793056162804,0.6024894436343656,0.6672798425173263,0.26620870991301054,0.7105550365675247
0.046469223086669606,-0.02038266830219304,0.007194781034997678,0.01264798566875555,-0.006328311780891832,0.017873853587110616,0.03815027690961159,99,0.8678169978033708,0.13254625581302915,0.6232080292037449,0.673817823202115,0.2796487961864645,0.7271585871016838
0.04676939211866594,-0.019584745622060678,0.007851154733412337,0.012633561906155777,-0.005899997160845784,0.017767482974697706,0.038090166848321345,100,0.8700414668642434,0.14760051075161967,0.633878170336935,0.6736620542762913,0.29535075621495827,0.7254757002684802
0.05013506553447475,-0.021738425838208043,0.009857337757103552,0.016802016877737944,-0.0014541104584728495,0.009995563134313054,0.039020054964490375,101,0.8949835347806957,0.10696743710004371,0.6664910798022265,0.7186791397126427,0.45833640280429616,0.6025163483252363
0.04570542279309769,-0.019217003336030696,0.009488341310425344,0.03232275086474226,0.004900399445593224,-0.010371201465697403,0.03398744568439533,102,0.8621566866432345,0.15453863428594142,0.6604926003183413,0.8862947701299383,0.6912919355936884,0.28029426834635385
0.049509670591599386,-0.02293449350186916,0.01066932612870541,0.01843554621576707,0.0004730691479913125,0.008238878300481825,0.03897976746438536,103,0.8903489071110783,0.08440145673516433,0.6796909239526359,0.7363203833566714,0.528986564466243,0.5747238809333283
0.04976371547923097,-0.02358738122619859,0.010700025084625026,0.01805170690013811,0.0012441531171891616,0.0077386341473915,0.040385968135609095,104,0.8922315629895043,0.07208354863070866,0.6801899722738819,0.7321751239300256,0.5572544056659089,0.5668095305359188
0.04765553397300435,-0.02251239767089551,0.009554591276845905,0.01891845422287832,0.0009161378150252883,0.007150110278554904,0.03715504752320061,105,0.8766084172435357,0.09236505822965937,0.661569572923252,0.7415355316939398,0.5452294059991739,0.557498508934891
0.04545461699753397,-0.01796339570352175,0.004612727601115061,0.01900753538382455,0.0006350251194383295,0.007232951904684211,0.03243786303675284,106,0.8602980347736244,0.17819021026272902,0.5812336560387171,0.7424975606136295,0.534923849982585,0.5588091442569197
0.044762261068028025,-0.017408036251333255,0.0036889049674058705,0.018284062209411645,0.0007889146703621447,0.006819681127469811,0.032280424362257844,107,0.8551671778892389,0.18866807106800745,0.5662158119241205,0.7346844370641401,0.5405654215384399,0.552270797492287
0.04449771546525774,-0.018772115357213664,0.0030839716061299427,0.019571201623051537,0.0023413215911115073,0.00705295040986396,0.03290685498252743,108,0.8532067041367047,0.16293225088437532,0.5563818951224884,0.7485848546882579,0.5974764637413489,0.5559613450507433
0.044655377613308976,-0.01643245068798264,0.0011860348258936487,0.019327451000914705,0.0010699283952671362,0.00819797908829759,0.03157537810376415,109,0.8543750943869521,0.20707425772089508,0.5255286580779405,0.7459524782666092,0.5508673493022924,0.5740768155069672
0.046029628258304936,-0.012112015384048117,-0.0033706468181003615,0.019444307532237,0.0008383580060992599,0.007431702127027343,0.03148304610078949,110,0.8645592830134294,0.2885870861321992,0.4514543367608815,0.747214466338975,0.5423780079996168,0.5619535666184191
0.04522576724271482,-0.017020925248100723,0.0025144937943082464,0.01964947235175415,0.0008438082712542938,0.008091903732315725,0.0316923187173727,111,0.8586020930044225,0.19597162049366026,0.5471243507707961,0.7494301367184567,0.5425778140337881,0.5723985999184706
0.04684341722275346,-0.0133283602907357,0.0001158835746105146,0.020384574828583614,0.001778708318726242,0.008174143511304395,0.031515542451587844,112,0.8705900462852297,0.2656385388926428,0.5081320669094782,0.7573688505175757,0.5768511320318132,0.5736997134317441
0.04668039608904523,-0.016502499345710433,0.0031257440434685553,0.019731057611638948,0.0014620216846610208,0.007547640047062464,0.0326885916565255,113,0.8693819420854375,0.20575266306291978,0.5570609561557943,0.7503112139136332,0.5652414399108304,0.5637878175893428
